district_id,district_name,state,enrollment,instructional_staff,year,data_source,daily_instructional_minutes,lct_minutes,lct_hours,student_teacher_ratio,lct_percentile,lct_category
3904867,Brookville Local,OH,1527.0,90.46,2023-24,nces_ccd,360,21.33,0.36,16.9,24.9,Moderate (20-25 min)
3904868,Jefferson Township Local,OH,254.0,19.87,2023-24,nces_ccd,360,28.16,0.47,12.8,59.5,High (25-30 min)
3904869,Trotwood-Madison City,OH,2434.0,139.37,2023-24,nces_ccd,360,20.61,0.34,17.5,21.9,Moderate (20-25 min)
3904870,Mad River Local,OH,3750.0,207.65,2023-24,nces_ccd,360,19.93,0.33,18.1,19.5,Low (15-20 min)
3904871,New Lebanon Local School District,OH,1088.0,78.73,2023-24,nces_ccd,360,26.05,0.43,13.8,48.6,High (25-30 min)
3904872,Northmont City,OH,4667.0,263.67,2023-24,nces_ccd,360,20.34,0.34,17.7,20.9,Moderate (20-25 min)
3904873,Northridge Local,OH,1658.0,92.52,2023-24,nces_ccd,360,20.09,0.33,17.9,20.1,Moderate (20-25 min)
3904874,Valley View Local,OH,1755.0,101.25,2023-24,nces_ccd,360,20.77,0.35,17.3,22.5,Moderate (20-25 min)
3904875,Huber Heights City,OH,5903.0,316.2,2023-24,nces_ccd,360,19.28,0.32,18.7,17.2,Low (15-20 min)
3904877,Morgan Local,OH,1632.0,115.0,2023-24,nces_ccd,360,25.37,0.42,14.2,45.3,High (25-30 min)
3904879,Cardington-Lincoln Local,OH,965.0,58.19,2023-24,nces_ccd,360,21.71,0.36,16.6,26.3,Moderate (20-25 min)
3904880,Highland Local,OH,1696.0,104.79,2023-24,nces_ccd,360,22.24,0.37,16.2,28.8,Moderate (20-25 min)
3904881,Northmor Local,OH,1017.0,66.0,2023-24,nces_ccd,360,23.36,0.39,15.4,34.4,Moderate (20-25 min)
3904883,East Muskingum Local,OH,2025.0,118.4,2023-24,nces_ccd,360,21.05,0.35,17.1,23.8,Moderate (20-25 min)
3904884,Franklin Local,OH,1799.0,129.0,2023-24,nces_ccd,360,25.81,0.43,13.9,47.4,High (25-30 min)
3904885,Maysville Local,OH,1792.0,94.5,2023-24,nces_ccd,360,18.98,0.32,19.0,16.3,Low (15-20 min)
3904887,Tri-Valley Local,OH,2823.0,140.68,2023-24,nces_ccd,360,17.94,0.3,20.1,13.4,Low (15-20 min)
3904888,West Muskingum Local,OH,1606.0,81.64,2023-24,nces_ccd,360,18.3,0.3,19.7,14.3,Low (15-20 min)
3904890,Noble Local,OH,1060.0,62.57,2023-24,nces_ccd,360,21.25,0.35,16.9,24.6,Moderate (20-25 min)
3904892,Benton Carroll Salem Local,OH,1336.0,70.34,2023-24,nces_ccd,360,18.95,0.32,19.0,16.2,Low (15-20 min)
3904893,Danbury Local,OH,544.0,35.7,2023-24,nces_ccd,360,23.63,0.39,15.2,35.7,Moderate (20-25 min)
3904894,Genoa Area Local,OH,1313.0,79.4,2023-24,nces_ccd,360,21.77,0.36,16.5,26.6,Moderate (20-25 min)
3904897,Put-In-Bay Local,OH,72.0,15.0,2023-24,nces_ccd,360,75.0,1.25,4.8,98.4,Very High (>30 min)
3904899,Antwerp Local,OH,657.0,54.35,2023-24,nces_ccd,360,29.78,0.5,12.1,66.7,High (25-30 min)
3904900,Twin Valley Community Local,OH,764.0,44.27,2023-24,nces_ccd,360,20.86,0.35,17.3,22.8,Moderate (20-25 min)
3904903,Wayne Trace Local,OH,897.0,68.34,2023-24,nces_ccd,360,27.43,0.46,13.1,56.0,High (25-30 min)
3904905,Northern Local,OH,2198.0,123.22,2023-24,nces_ccd,360,20.18,0.34,17.8,20.4,Moderate (20-25 min)
3904906,Southern Local,OH,596.0,51.0,2023-24,nces_ccd,360,30.81,0.51,11.7,71.0,Very High (>30 min)
3904907,Pickaway County ESC,OH,0.0,2.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3904908,Logan Elm Local,OH,1743.0,101.0,2023-24,nces_ccd,360,20.86,0.35,17.3,22.8,Moderate (20-25 min)
3904909,Teays Valley Local,OH,4465.0,268.0,2023-24,nces_ccd,360,21.61,0.36,16.7,25.9,Moderate (20-25 min)
3904910,Westfall Local,OH,1372.0,57.0,2023-24,nces_ccd,360,14.96,0.25,24.1,6.6,Very Low (<15 min)
3904912,Eastern Local School District,OH,734.0,54.43,2023-24,nces_ccd,360,26.7,0.44,13.5,52.2,High (25-30 min)
3904913,Scioto Valley Local,OH,1170.0,69.0,2023-24,nces_ccd,360,21.23,0.35,17.0,24.5,Moderate (20-25 min)
3904914,Waverly City,OH,1673.0,103.0,2023-24,nces_ccd,360,22.16,0.37,16.2,28.5,Moderate (20-25 min)
3904915,Western Local,OH,695.0,35.0,2023-24,nces_ccd,360,18.13,0.3,19.9,14.0,Low (15-20 min)
3904917,Aurora City,OH,3033.0,173.81,2023-24,nces_ccd,360,20.63,0.34,17.5,22.0,Moderate (20-25 min)
3904918,Crestwood Local,OH,1317.0,89.0,2023-24,nces_ccd,360,24.33,0.41,14.8,39.5,Moderate (20-25 min)
3904919,Field Local,OH,1915.0,106.11,2023-24,nces_ccd,360,19.95,0.33,18.0,19.6,Low (15-20 min)
3904920,James A Garfield Local,OH,1183.0,73.15,2023-24,nces_ccd,360,22.26,0.37,16.2,28.9,Moderate (20-25 min)
3904921,Rootstown Local,OH,936.0,64.5,2023-24,nces_ccd,360,24.81,0.41,14.5,42.0,Moderate (20-25 min)
3904922,Southeast Local,OH,1422.0,93.91,2023-24,nces_ccd,360,23.77,0.4,15.1,36.4,Moderate (20-25 min)
3904923,Streetsboro City,OH,1906.0,123.9,2023-24,nces_ccd,360,23.4,0.39,15.4,34.6,Moderate (20-25 min)
3904924,Waterloo Local,OH,813.0,55.0,2023-24,nces_ccd,360,24.35,0.41,14.8,39.6,Moderate (20-25 min)
3904925,Preble County ESC,OH,0.0,8.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3904926,Tri-County North Local,OH,739.0,50.27,2023-24,nces_ccd,360,24.49,0.41,14.7,40.3,Moderate (20-25 min)
3904927,National Trail Local,OH,932.0,69.38,2023-24,nces_ccd,360,26.8,0.45,13.4,52.7,High (25-30 min)
3904928,Preble Shawnee Local,OH,1309.0,84.35,2023-24,nces_ccd,360,23.2,0.39,15.5,33.6,Moderate (20-25 min)
3904930,Putnam County ESC,OH,0.0,7.5,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3904931,Columbus Grove Local,OH,755.0,51.33,2023-24,nces_ccd,360,24.48,0.41,14.7,40.3,Moderate (20-25 min)
3904932,Continental Local,OH,469.0,40.62,2023-24,nces_ccd,360,31.18,0.52,11.5,72.4,Very High (>30 min)
3904933,Jennings Local,OH,348.0,26.15,2023-24,nces_ccd,360,27.05,0.45,13.3,54.1,High (25-30 min)
3904934,Kalida Local,OH,607.0,40.4,2023-24,nces_ccd,360,23.96,0.4,15.0,37.4,Moderate (20-25 min)
3904935,Leipsic Local,OH,660.0,50.15,2023-24,nces_ccd,360,27.35,0.46,13.2,55.6,High (25-30 min)
3904936,Miller City-New Cleveland Local,OH,623.0,36.25,2023-24,nces_ccd,360,20.95,0.35,17.2,23.3,Moderate (20-25 min)
3904937,Ottawa-Glandorf Local,OH,1499.0,88.53,2023-24,nces_ccd,360,21.26,0.35,16.9,24.7,Moderate (20-25 min)
3904938,Ottoville Local,OH,483.0,32.0,2023-24,nces_ccd,360,23.85,0.4,15.1,36.8,Moderate (20-25 min)
3904939,Pandora-Gilboa Local,OH,514.0,40.17,2023-24,nces_ccd,360,28.13,0.47,12.8,59.3,High (25-30 min)
3904941,Clear Fork Valley Local,OH,1526.0,91.09,2023-24,nces_ccd,360,21.49,0.36,16.8,25.5,Moderate (20-25 min)
3904942,Crestview Local,OH,892.0,63.0,2023-24,nces_ccd,360,25.43,0.42,14.2,45.5,High (25-30 min)
3904943,Lexington Local,OH,2286.0,139.71,2023-24,nces_ccd,360,22.0,0.37,16.4,27.8,Moderate (20-25 min)
3904944,Lucas Local,OH,420.0,37.08,2023-24,nces_ccd,360,31.78,0.53,11.3,74.6,Very High (>30 min)
3904945,Madison Local,OH,2661.0,206.0,2023-24,nces_ccd,360,27.87,0.46,12.9,58.2,High (25-30 min)
3904946,Plymouth-Shiloh Local,OH,652.0,48.0,2023-24,nces_ccd,360,26.5,0.44,13.6,51.2,High (25-30 min)
3904947,Ontario Local,OH,1910.0,91.99,2023-24,nces_ccd,360,17.34,0.29,20.8,11.9,Low (15-20 min)
3904949,Adena Local,OH,1148.0,62.15,2023-24,nces_ccd,360,19.49,0.32,18.5,18.0,Low (15-20 min)
3904950,Huntington Local,OH,1028.0,75.54,2023-24,nces_ccd,360,26.45,0.44,13.6,50.9,High (25-30 min)
3904951,Paint Valley Local,OH,764.0,51.27,2023-24,nces_ccd,360,24.16,0.4,14.9,38.5,Moderate (20-25 min)
3904952,Southeastern Local,OH,930.0,65.68,2023-24,nces_ccd,360,25.42,0.42,14.2,45.5,High (25-30 min)
3904953,Union-Scioto Local,OH,2127.0,100.99,2023-24,nces_ccd,360,17.09,0.28,21.1,11.4,Low (15-20 min)
3904954,Zane Trace Local,OH,1219.0,74.87,2023-24,nces_ccd,360,22.11,0.37,16.3,28.3,Moderate (20-25 min)
3904956,Lakota Local,OH,971.0,61.43,2023-24,nces_ccd,360,22.78,0.38,15.8,31.5,Moderate (20-25 min)
3904957,Woodmore Local,OH,978.0,53.97,2023-24,nces_ccd,360,19.87,0.33,18.1,19.3,Low (15-20 min)
3904959,Bloom-Vernon Local,OH,844.0,72.37,2023-24,nces_ccd,360,30.87,0.51,11.7,71.3,Very High (>30 min)
3904961,Green Local,OH,508.0,36.46,2023-24,nces_ccd,360,25.84,0.43,13.9,47.6,High (25-30 min)
3904962,Minford Local,OH,1213.0,77.32,2023-24,nces_ccd,360,22.95,0.38,15.7,32.3,Moderate (20-25 min)
3904963,Northwest Local,OH,1219.0,91.75,2023-24,nces_ccd,360,27.1,0.45,13.3,54.3,High (25-30 min)
3904964,Valley Local,OH,1030.0,68.22,2023-24,nces_ccd,360,23.84,0.4,15.1,36.8,Moderate (20-25 min)
3904965,Washington-Nile Local,OH,1227.0,85.35,2023-24,nces_ccd,360,25.04,0.42,14.4,43.4,High (25-30 min)
3904966,Wheelersburg Local,OH,1567.0,83.99,2023-24,nces_ccd,360,19.3,0.32,18.7,17.3,Low (15-20 min)
3904968,Seneca East Local,OH,822.0,53.87,2023-24,nces_ccd,360,23.59,0.39,15.3,35.5,Moderate (20-25 min)
3904970,Hopewell-Loudon Local,OH,756.0,41.34,2023-24,nces_ccd,360,19.69,0.33,18.3,18.7,Low (15-20 min)
3904971,New Riegel Local,OH,449.0,32.65,2023-24,nces_ccd,360,26.18,0.44,13.8,49.4,High (25-30 min)
3904976,Botkins Local,OH,610.0,33.65,2023-24,nces_ccd,360,19.86,0.33,18.1,19.2,Low (15-20 min)
3904977,Fairlawn Local,OH,569.0,30.94,2023-24,nces_ccd,360,19.58,0.33,18.4,18.3,Low (15-20 min)
3904978,Fort Loramie Local,OH,738.0,47.58,2023-24,nces_ccd,360,23.21,0.39,15.5,33.6,Moderate (20-25 min)
3904979,Hardin-Houston Local,OH,734.0,49.76,2023-24,nces_ccd,360,24.41,0.41,14.8,39.9,Moderate (20-25 min)
3904981,Russia Local,OH,436.0,27.75,2023-24,nces_ccd,360,22.91,0.38,15.7,32.1,Moderate (20-25 min)
3904982,Stark County ESC,OH,0.0,12.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3904983,Canton Local,OH,1974.0,100.23,2023-24,nces_ccd,360,18.28,0.3,19.7,14.3,Low (15-20 min)
3904984,Fairless Local,OH,1242.0,87.08,2023-24,nces_ccd,360,25.24,0.42,14.3,44.5,High (25-30 min)
3904985,Jackson Local,OH,5819.0,303.5,2023-24,nces_ccd,360,18.78,0.31,19.2,15.7,Low (15-20 min)
3904986,Lake Local,OH,3258.0,174.31,2023-24,nces_ccd,360,19.26,0.32,18.7,17.1,Low (15-20 min)
3904987,Louisville City,OH,2777.0,147.13,2023-24,nces_ccd,360,19.07,0.32,18.9,16.6,Low (15-20 min)
3904988,Marlington Local,OH,1909.0,107.78,2023-24,nces_ccd,360,20.33,0.34,17.7,20.9,Moderate (20-25 min)
3904989,Minerva Local,OH,1643.0,93.62,2023-24,nces_ccd,360,20.51,0.34,17.5,21.5,Moderate (20-25 min)
3904990,Northwest Local,OH,1649.0,111.36,2023-24,nces_ccd,360,24.31,0.41,14.8,39.3,Moderate (20-25 min)
3904991,Osnaburg Local,OH,907.0,49.81,2023-24,nces_ccd,360,19.77,0.33,18.2,19.0,Low (15-20 min)
3904992,Perry Local,OH,4280.0,248.98,2023-24,nces_ccd,360,20.94,0.35,17.2,23.2,Moderate (20-25 min)
3904993,Plain Local,OH,5917.0,286.35,2023-24,nces_ccd,360,17.42,0.29,20.7,12.1,Low (15-20 min)
3904994,Sandy Valley Local,OH,1284.0,81.26,2023-24,nces_ccd,360,22.78,0.38,15.8,31.5,Moderate (20-25 min)
3904995,Tuslaw Local,OH,1219.0,63.52,2023-24,nces_ccd,360,18.76,0.31,19.2,15.6,Low (15-20 min)
3904996,Summit County ESC,OH,0.0,30.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3904997,Woodridge Local,OH,1996.0,122.0,2023-24,nces_ccd,360,22.0,0.37,16.4,27.8,Moderate (20-25 min)
3904998,Copley-Fairlawn City,OH,2759.0,171.26,2023-24,nces_ccd,360,22.35,0.37,16.1,29.4,Moderate (20-25 min)
3904999,Coventry Local,OH,1425.0,100.0,2023-24,nces_ccd,360,25.26,0.42,14.2,44.6,High (25-30 min)
3905000,Manchester Local,OH,1214.0,81.12,2023-24,nces_ccd,360,24.06,0.4,15.0,38.0,Moderate (20-25 min)
3905001,Green Local,OH,3966.0,230.47,2023-24,nces_ccd,360,20.92,0.35,17.2,23.1,Moderate (20-25 min)
3905002,Hudson City,OH,4501.0,283.63,2023-24,nces_ccd,360,22.69,0.38,15.9,31.0,Moderate (20-25 min)
3905003,Mogadore Local,OH,717.0,46.78,2023-24,nces_ccd,360,23.49,0.39,15.3,35.0,Moderate (20-25 min)
3905004,Nordonia Hills City,OH,3437.0,209.0,2023-24,nces_ccd,360,21.89,0.36,16.4,27.2,Moderate (20-25 min)
3905005,Revere Local,OH,2908.0,150.5,2023-24,nces_ccd,360,18.63,0.31,19.3,15.2,Low (15-20 min)
3905006,Springfield Local,OH,1799.0,93.79,2023-24,nces_ccd,360,18.77,0.31,19.2,15.6,Low (15-20 min)
3905007,Twinsburg City,OH,3944.0,218.16,2023-24,nces_ccd,360,19.91,0.33,18.1,19.4,Low (15-20 min)
3905008,Trumbull County ESC,OH,0.0,19.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3905009,Bloomfield-Mespo Local,OH,207.0,26.29,2023-24,nces_ccd,360,45.72,0.76,7.9,94.0,Very High (>30 min)
3905011,Bristol Local,OH,453.0,38.96,2023-24,nces_ccd,360,30.96,0.52,11.6,71.6,Very High (>30 min)
3905012,Brookfield Local,OH,971.0,63.62,2023-24,nces_ccd,360,23.59,0.39,15.3,35.5,Moderate (20-25 min)
3905013,Champion Local,OH,1264.0,72.6,2023-24,nces_ccd,360,20.68,0.34,17.4,22.1,Moderate (20-25 min)
3905015,Mathews Local,OH,580.0,45.98,2023-24,nces_ccd,360,28.54,0.48,12.6,61.4,High (25-30 min)
3905016,Howland Local,OH,2389.0,139.14,2023-24,nces_ccd,360,20.97,0.35,17.2,23.4,Moderate (20-25 min)
3905017,Joseph Badger Local,OH,604.0,34.94,2023-24,nces_ccd,360,20.83,0.35,17.3,22.7,Moderate (20-25 min)
3905018,Lakeview Local,OH,1510.0,87.04,2023-24,nces_ccd,360,20.75,0.35,17.3,22.4,Moderate (20-25 min)
3905019,Liberty Local,OH,1159.0,68.38,2023-24,nces_ccd,360,21.24,0.35,16.9,24.6,Moderate (20-25 min)
3905020,Lordstown Local,OH,403.0,36.28,2023-24,nces_ccd,360,32.41,0.54,11.1,76.6,Very High (>30 min)
3905021,Maplewood Local,OH,605.0,47.79,2023-24,nces_ccd,360,28.44,0.47,12.7,60.9,High (25-30 min)
3905022,McDonald Local,OH,722.0,47.93,2023-24,nces_ccd,360,23.9,0.4,15.1,37.1,Moderate (20-25 min)
3905023,Southington Local,OH,413.0,31.77,2023-24,nces_ccd,360,27.69,0.46,13.0,57.3,High (25-30 min)
3905024,LaBrae Local,OH,1010.0,68.56,2023-24,nces_ccd,360,24.44,0.41,14.7,40.0,Moderate (20-25 min)
3905025,Weathersfield Local,OH,909.0,59.21,2023-24,nces_ccd,360,23.45,0.39,15.4,34.8,Moderate (20-25 min)
3905026,East Central Ohio ESC,OH,0.0,8.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3905027,Garaway Local,OH,1057.0,61.25,2023-24,nces_ccd,360,20.86,0.35,17.3,22.8,Moderate (20-25 min)
3905028,Indian Valley Local,OH,1657.0,96.35,2023-24,nces_ccd,360,20.93,0.35,17.2,23.2,Moderate (20-25 min)
3905029,Strasburg-Franklin Local,OH,525.0,34.0,2023-24,nces_ccd,360,23.31,0.39,15.4,34.2,Moderate (20-25 min)
3905030,Tuscarawas Valley Local,OH,1263.0,72.35,2023-24,nces_ccd,360,20.62,0.34,17.5,21.9,Moderate (20-25 min)
3905032,Fairbanks Local,OH,1067.0,58.57,2023-24,nces_ccd,360,19.76,0.33,18.2,18.9,Low (15-20 min)
3905033,North Union Local School District,OH,1388.0,77.19,2023-24,nces_ccd,360,20.02,0.33,18.0,19.8,Moderate (20-25 min)
3905035,Crestview Local,OH,928.0,69.6,2023-24,nces_ccd,360,27.0,0.45,13.3,53.8,High (25-30 min)
3905039,Vinton County Local,OH,1685.0,130.8,2023-24,nces_ccd,360,27.95,0.47,12.9,58.6,High (25-30 min)
3905040,Warren County ESC,OH,0.0,3.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3905041,Carlisle Local,OH,1579.0,99.05,2023-24,nces_ccd,360,22.58,0.38,15.9,30.4,Moderate (20-25 min)
3905042,Springboro Community City,OH,6262.0,295.98,2023-24,nces_ccd,360,17.02,0.28,21.2,11.2,Low (15-20 min)
3905043,Kings Local,OH,4984.0,222.6,2023-24,nces_ccd,360,16.08,0.27,22.4,8.9,Low (15-20 min)
3905044,Little Miami Local,OH,5517.0,282.55,2023-24,nces_ccd,360,18.44,0.31,19.5,14.7,Low (15-20 min)
3905045,Mason City,OH,10289.0,475.25,2023-24,nces_ccd,360,16.63,0.28,21.6,10.3,Low (15-20 min)
3905046,Wayne Local,OH,1630.0,83.95,2023-24,nces_ccd,360,18.54,0.31,19.4,14.9,Low (15-20 min)
3905048,Fort Frye Local,OH,894.0,63.69,2023-24,nces_ccd,360,25.65,0.43,14.0,46.5,High (25-30 min)
3905049,Frontier Local,OH,532.0,45.14,2023-24,nces_ccd,360,30.55,0.51,11.8,70.0,Very High (>30 min)
3905051,Wolf Creek Local,OH,587.0,47.4,2023-24,nces_ccd,360,29.07,0.48,12.4,63.8,High (25-30 min)
3905052,Tri-County ESC,OH,0.0,23.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3905053,Chippewa Local,OH,1285.0,0.0,2023-24,nces_ccd,360,0.0,0.0,inf,1.2,Unknown
3905054,Dalton Local,OH,921.0,53.81,2023-24,nces_ccd,360,21.03,0.35,17.1,23.7,Moderate (20-25 min)
3905055,Green Local,OH,1095.0,64.32,2023-24,nces_ccd,360,21.15,0.35,17.0,24.2,Moderate (20-25 min)
3905056,Norwayne Local,OH,1297.0,72.29,2023-24,nces_ccd,360,20.07,0.33,17.9,20.0,Moderate (20-25 min)
3905058,Southeast Local,OH,1232.0,86.95,2023-24,nces_ccd,360,25.41,0.42,14.2,45.4,High (25-30 min)
3905059,Triway Local,OH,1415.0,95.1,2023-24,nces_ccd,360,24.2,0.4,14.9,38.7,Moderate (20-25 min)
3905061,Edgerton Local,OH,509.0,36.56,2023-24,nces_ccd,360,25.86,0.43,13.9,47.6,High (25-30 min)
3905062,Edon Northwest Local,OH,520.0,36.32,2023-24,nces_ccd,360,25.14,0.42,14.3,44.0,High (25-30 min)
3905063,Millcreek-West Unity Local,OH,505.0,40.15,2023-24,nces_ccd,360,28.62,0.48,12.6,61.9,High (25-30 min)
3905064,North Central Local,OH,564.0,38.78,2023-24,nces_ccd,360,24.75,0.41,14.5,41.7,Moderate (20-25 min)
3905065,Stryker Local,OH,408.0,33.73,2023-24,nces_ccd,360,29.76,0.5,12.1,66.6,High (25-30 min)
3905066,Wood County ESC,OH,0.0,0.0,2023-24,nces_ccd,360,0.0,0.0,,1.2,Unknown
3905067,Eastwood Local,OH,1433.0,84.07,2023-24,nces_ccd,360,21.12,0.35,17.0,24.0,Moderate (20-25 min)
3905068,Elmwood Local,OH,1159.0,76.72,2023-24,nces_ccd,360,23.83,0.4,15.1,36.7,Moderate (20-25 min)
3905069,Lake Local,OH,1579.0,90.6,2023-24,nces_ccd,360,20.66,0.34,17.4,22.1,Moderate (20-25 min)
3905070,North Baltimore Local,OH,609.0,54.46,2023-24,nces_ccd,360,32.19,0.54,11.2,75.9,Very High (>30 min)
3905071,Northwood Local Schools,OH,837.0,50.2,2023-24,nces_ccd,360,21.59,0.36,16.7,25.9,Moderate (20-25 min)
3905072,Otsego Local,OH,1679.0,85.97,2023-24,nces_ccd,360,18.43,0.31,19.5,14.6,Low (15-20 min)
3905074,Mohawk Local,OH,872.0,64.24,2023-24,nces_ccd,360,26.52,0.44,13.6,51.3,High (25-30 min)
3905077,Apollo,OH,763.0,64.14,2023-24,nces_ccd,360,30.26,0.5,11.9,68.9,Very High (>30 min)
3905079,Southern Hills,OH,449.0,35.37,2023-24,nces_ccd,360,28.36,0.47,12.7,60.5,High (25-30 min)
3905081,Ashtabula County Technical and Career Center,OH,599.0,55.0,2023-24,nces_ccd,360,33.06,0.55,10.9,78.5,Very High (>30 min)
3905085,Belmont-Harrison,OH,420.0,46.0,2023-24,nces_ccd,360,39.43,0.66,9.1,89.7,Very High (>30 min)
3905088,Butler Technology & Career Development Schools,OH,1381.0,215.0,2023-24,nces_ccd,360,56.05,0.93,6.4,96.7,Very High (>30 min)
3905090,Columbiana County,OH,207.0,21.0,2023-24,nces_ccd,360,36.52,0.61,9.9,86.1,Very High (>30 min)
3905092,Cuyahoga Valley Career Center,OH,0.0,36.75,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3905094,Polaris,OH,0.0,49.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3905096,Four County Career Center,OH,902.0,78.0,2023-24,nces_ccd,360,31.13,0.52,11.6,72.2,Very High (>30 min)
3905098,Delaware Area Career Center,OH,299.0,58.0,2023-24,nces_ccd,360,69.83,1.16,5.2,98.1,Very High (>30 min)
3905100,Eastland-Fairfield Career & Technical Schools,OH,1354.0,91.5,2023-24,nces_ccd,360,24.33,0.41,14.8,39.5,Moderate (20-25 min)
3905102,EHOVE Career Center,OH,700.0,50.0,2023-24,nces_ccd,360,25.71,0.43,14.0,46.9,High (25-30 min)
3905104,Greene County Vocational School District,OH,665.0,76.0,2023-24,nces_ccd,360,41.14,0.69,8.8,91.2,Very High (>30 min)
3905106,Great Oaks Career Campuses,OH,2939.0,287.42,2023-24,nces_ccd,360,35.21,0.59,10.2,83.6,Very High (>30 min)
3905112,Jefferson County,OH,354.0,27.5,2023-24,nces_ccd,360,27.97,0.47,12.9,58.7,High (25-30 min)
3905114,Knox County JVSD,OH,470.0,46.38,2023-24,nces_ccd,360,35.53,0.59,10.1,84.2,Very High (>30 min)
3905116,Auburn,OH,0.0,25.0,2023-24,nces_ccd,360,0.0,0.0,0.0,1.2,Unknown
3905118,Lawrence County,OH,600.0,116.0,2023-24,nces_ccd,360,69.6,1.16,5.2,98.1,Very High (>30 min)
3905120,Career and Technology Educational Centers,OH,727.0,111.0,2023-24,nces_ccd,360,54.97,0.92,6.5,96.5,Very High (>30 min)
3905122,Lorain County JVS,OH,1222.0,91.01,2023-24,nces_ccd,360,26.81,0.45,13.4,52.7,High (25-30 min)
3905124,Mahoning Co Career & Tech Ctr,OH,721.0,35.5,2023-24,nces_ccd,360,17.73,0.3,20.3,12.9,Low (15-20 min)
3905128,Miami Valley Career Tech,OH,1730.0,153.5,2023-24,nces_ccd,360,31.94,0.53,11.3,75.1,Very High (>30 min)
3905130,Mid-East Career and Technology Centers,OH,1037.0,75.0,2023-24,nces_ccd,360,26.04,0.43,13.8,48.6,High (25-30 min)
3905133,Ohio Hi-Point Career Center,OH,451.0,75.25,2023-24,nces_ccd,360,60.07,1.0,6.0,97.3,Very High (>30 min)
3905135,Penta Career Center - District,OH,1467.0,142.5,2023-24,nces_ccd,360,34.97,0.58,10.3,83.1,Very High (>30 min)
3905137,Pike County Area,OH,448.0,27.0,2023-24,nces_ccd,360,21.7,0.36,16.6,26.3,Moderate (20-25 min)
3905139,Maplewood Career Center District,OH,648.0,43.0,2023-24,nces_ccd,360,23.89,0.4,15.1,37.1,Moderate (20-25 min)
3905141,Pioneer Career & Technology,OH,1115.0,94.62,2023-24,nces_ccd,360,30.55,0.51,11.8,70.0,Very High (>30 min)
3905143,Pickaway-Ross County JVSD,OH,710.0,82.0,2023-24,nces_ccd,360,41.58,0.69,8.7,91.5,Very High (>30 min)
3905145,Vanguard-Sentinel Career & Technology Centers,OH,250.0,61.13,2023-24,nces_ccd,360,88.03,1.47,4.1,98.7,Very High (>30 min)
3905147,Warren County Vocational School,OH,690.0,84.5,2023-24,nces_ccd,360,44.09,0.73,8.2,93.1,Very High (>30 min)
3905149,Scioto County Joint Vocational School,OH,537.0,93.0,2023-24,nces_ccd,360,62.35,1.04,5.8,97.5,Very High (>30 min)
3905153,Springfield-Clark County,OH,704.0,56.0,2023-24,nces_ccd,360,28.64,0.48,12.6,62.0,High (25-30 min)
3905160,Tri-County Career Center,OH,564.0,43.5,2023-24,nces_ccd,360,27.77,0.46,13.0,57.8,High (25-30 min)
3905163,Trumbull Career & Tech Ctr,OH,920.0,72.0,2023-24,nces_ccd,360,28.17,0.47,12.8,59.6,High (25-30 min)
3905165,Buckeye,OH,831.0,64.0,2023-24,nces_ccd,360,27.73,0.46,13.0,57.5,High (25-30 min)
3905167,Vantage Career Center,OH,496.0,43.0,2023-24,nces_ccd,360,31.21,0.52,11.5,72.5,Very High (>30 min)
3905169,Washington County Career Center District,OH,406.0,31.0,2023-24,nces_ccd,360,27.49,0.46,13.1,56.3,High (25-30 min)
3905171,Wayne County JVSD,OH,606.0,51.0,2023-24,nces_ccd,360,30.3,0.5,11.9,69.1,Very High (>30 min)
3906190,Adams County Ohio Valley Local,OH,3491.0,212.73,2023-24,nces_ccd,360,21.94,0.37,16.4,27.4,Moderate (20-25 min)
3906202,Stark County Area,OH,766.0,41.0,2023-24,nces_ccd,360,19.27,0.32,18.7,17.2,Low (15-20 min)
3906204,Ashland County-West Holmes Joint Vocational School,OH,418.0,38.0,2023-24,nces_ccd,360,32.73,0.55,11.0,77.6,Very High (>30 min)
3906206,Gallia-Jackson-Vinton,OH,531.0,91.0,2023-24,nces_ccd,360,61.69,1.03,5.8,97.4,Very High (>30 min)
3906210,Medina County Joint Vocational School District,OH,725.0,67.92,2023-24,nces_ccd,360,33.73,0.56,10.7,80.3,Very High (>30 min)
3906212,Upper Valley Career Center,OH,927.0,93.4,2023-24,nces_ccd,360,36.27,0.6,9.9,85.7,Very High (>30 min)
3906280,U S Grant,OH,396.0,29.0,2023-24,nces_ccd,360,26.36,0.44,13.7,50.3,High (25-30 min)
